17:38:00.293093,A,2455
17:38:00.327163,A,2405
17:38:00.358037,A,2386
17:38:02.208710,B,2546
17:38:02.551260,B,3505
17:38:02.589227,B,3543
17:38:02.634375,B,3711
17:38:02.668501,B,3725
17:38:02.705380,B,3667
17:38:02.741534,B,3666
17:38:04.407104,C,4029
17:38:04.442339,C,3855
17:38:05.387321,A,2414
17:38:05.422054,A,2350
17:38:05.456196,A,2256
17:38:05.495483,A,2237
17:38:05.527011,A,2302
17:38:05.557149,A,2278
17:38:05.593283,A,2349
17:38:05.617616,A,2265
17:38:08.254823,B,3539
17:38:08.324866,B,2973
17:38:09.479777,C,3842
17:38:09.505775,C,3868
17:38:09.541845,C,3894
17:38:09.587858,C,3803
17:38:10.642878,A,2414
17:38:10.713130,A,2473
17:38:13.365474,B,3029
17:38:15.067857,C,3728
17:38:15.378402,C,3887
17:38:20.756112,A,2523
17:38:20.851716,C,3917
17:38:23.932421,B,3143
17:38:23.961092,B,3314
17:38:23.986803,B,3326
17:38:25.789623,A,2425
17:38:25.868699,A,2367
17:38:25.883251,C,3899
17:38:29.025608,B,3243
17:38:29.066623,B,3322
17:38:29.101797,B,3493
17:38:34.674687,B,3547
17:38:36.213581,A,2345
17:38:36.217611,C,3828
17:38:36.248589,C,3922
17:38:36.290460,C,3909
17:38:36.324457,C,3941
17:38:36.350647,C,3992
17:38:39.711890,B,3368
17:38:39.737705,B,3365
17:38:39.773383,B,3520
17:38:41.249492,A,2078
17:38:41.307781,A,2172
17:38:41.359074,A,2177
17:38:41.385680,C,3940
17:38:41.386905,A,2126
17:38:41.455888,A,2130
17:38:41.540876,C,4029
17:38:41.564795,A,2215
17:38:41.592118,C,4171
17:38:41.625294,A,2275
17:38:41.653465,C,3642
17:38:45.118541,B,3594
17:38:45.175101,B,3417
17:38:45.214801,B,3425
17:38:45.250389,B,3360
17:38:45.279215,B,3218
17:38:46.963110,C,3631
17:38:47.048628,A,2205
17:38:47.080579,A,2175
17:38:47.111642,A,2197
17:38:47.149424,A,2228
17:38:47.177792,A,2228
17:38:47.207875,A,2171
17:38:50.649099,B,4343
17:38:50.680609,B,3421
17:38:50.706014,B,3551
17:38:50.747609,B,3529
17:38:52.246203,A,2145
17:38:52.490955,C,4087
17:38:52.543440,C,3576
17:38:56.182311,B,3540
17:38:56.372113,B,3251
17:38:56.448306,B,3281
17:38:56.491424,B,3228
17:38:56.531633,B,3126
17:38:58.026724,C,3636
17:39:02.017707,B,3172
17:39:02.288678,A,2205
17:39:03.062652,C,4157
17:39:03.089899,C,4120
17:39:03.123361,C,4102
17:39:03.192143,C,4194
17:39:03.248004,C,4204
17:39:07.324554,A,2254
17:39:07.353037,A,2548
17:39:07.389074,A,2525
17:39:07.437367,A,2520
17:39:07.464156,A,2489
17:39:08.473120,C,4236
17:39:08.518122,C,4415
17:39:08.560791,C,4410
17:39:08.602054,C,4411
17:39:08.642510,C,4391
17:39:12.466450,B,5436
17:39:12.490827,A,2519
17:39:12.525121,A,3445
17:39:12.556830,A,3450
17:39:12.596805,A,3495
17:39:12.629044,A,3513
17:39:12.669056,A,3552
17:39:13.682055,C,4349
17:39:13.724426,C,3032
17:39:13.768810,C,3059
17:39:18.146368,B,1478
17:39:18.341094,B,598
17:39:18.813496,C,3048
17:39:18.847352,C,3239
17:39:23.253011,A,3566
17:39:23.284646,A,4726
17:39:23.375293,B,635
17:39:24.509673,C,3251
17:39:25.065384,C,2648
17:39:25.122335,C,2661
17:39:25.160536,C,2722
17:39:25.186542,C,3074
17:39:25.217890,C,2755
17:39:28.741092,A,4687
17:39:28.769281,A,3126
17:39:28.813151,A,3110
17:39:28.859684,B,2285
17:39:30.264360,C,3064
17:39:34.370664,A,3153
17:39:34.916789,B,2188
17:39:34.993427,B,2269
17:39:35.038430,B,2292
17:39:35.310119,C,3158
17:39:35.353322,C,2969
17:39:36.266946,A,2877
17:39:36.448583,A,2936
17:39:36.503940,A,2946
17:39:36.535249,A,2951
17:39:36.561078,A,2946
17:39:36.590348,A,2961
17:39:36.625746,A,2966
17:39:36.656115,A,2989
17:39:36.685533,A,2948
17:39:36.732422,A,2983
17:39:40.406657,C,2973
17:39:40.415100,B,2284
17:39:40.545785,B,2114
17:39:40.723836,B,2185
17:39:40.751181,B,2155
17:39:40.775974,B,2095
17:39:40.806445,B,2187
17:39:42.415372,A,2974
17:39:42.594829,A,3035
17:39:42.626472,A,2971
17:39:46.098271,C,3084
17:39:46.271916,C,3323
17:39:46.308288,C,3362
17:39:46.344775,C,3355
17:39:46.380405,C,3360
17:39:46.411432,C,3388
17:39:48.095646,A,3005
17:39:48.129322,A,2717
17:39:48.202192,A,2554
17:39:50.855484,B,2124
17:39:50.887185,B,2034
17:39:51.782513,C,3166
17:39:53.229040,A,2483
17:39:53.264037,A,2998
17:39:53.289981,A,3029
17:39:53.317970,A,3044
17:39:53.349197,A,3136
17:39:53.378894,A,3080
17:39:53.417591,A,3102
17:39:53.453167,A,3067
17:39:53.496876,A,2995
17:39:53.536087,A,3014
17:39:56.547197,B,2065
17:39:56.714590,B,2216
17:39:56.795566,B,2131
17:39:56.818362,C,3151
17:39:56.831038,B,2100
17:39:56.851467,C,3482
17:39:56.904327,C,3525
17:39:56.931509,C,3241
17:39:56.962803,C,2767
17:39:56.995878,C,2771
17:39:57.022525,C,2834
17:39:57.049595,C,2886
17:39:57.076640,C,2910
17:39:57.106593,C,2985
17:39:57.134059,C,2938
17:39:57.171020,C,2980
17:39:57.198164,C,2993
17:39:57.234192,C,2933
17:40:01.858368,B,2108
17:40:02.280280,C,2915
17:40:02.314092,C,3029
17:40:04.071189,A,3027
17:40:04.137489,A,2827
17:40:04.169838,A,2765
17:40:04.218332,A,2778
17:40:07.368056,C,3050
17:40:09.289822,A,2819
17:40:12.363644,B,2067
17:40:23.441880,C,4241
17:40:23.454729,A,3895
17:40:23.474498,C,3964
17:40:23.487200,B,1812
17:40:23.522964,C,3926
17:40:23.550569,C,3843
17:40:28.545150,A,3077
17:40:28.588313,C,3913
17:40:28.593617,B,1711
17:40:28.622720,C,3582
17:40:28.634951,B,1965
17:40:28.650507,C,3446
17:40:28.680760,B,2024
17:40:33.587738,A,3071
17:40:33.648564,A,3429
17:40:33.688508,C,3418
17:40:33.711581,A,3437
17:40:33.716895,B,1945
17:40:33.788399,C,3803
17:40:33.817340,C,3715
17:40:39.089923,B,1727
17:40:39.133066,C,3545
17:40:39.141937,B,1002
17:40:44.119025,A,4337
17:40:44.154181,A,4264
17:40:44.178966,B,960
17:40:44.204071,A,4206
17:40:44.236878,A,4198
17:40:49.177839,C,3630
17:40:49.214073,C,3516
17:40:49.269824,A,4212
17:40:49.337157,A,4059
17:40:49.371057,A,4132
17:40:54.409225,A,4106
17:40:54.758957,C,3539
17:40:54.765489,B,434
17:41:10.683877,B,808
17:41:10.727509,B,807
17:41:10.758727,B,837
17:41:10.760293,A,4161
17:41:10.789323,A,4171
17:41:10.797723,B,770
17:41:10.820119,A,4205
17:41:10.844533,C,3598
17:41:10.865707,A,4230
17:41:10.871217,C,3614
17:41:10.903774,C,3604
17:41:10.908039,A,4186
17:41:10.944189,C,3622
17:41:10.977292,C,3640
17:41:11.002976,A,4195
17:41:11.008282,C,3634
17:41:11.028638,A,4177
17:41:11.050236,C,3598
17:41:11.058339,A,4189
17:41:11.089791,A,4176
17:41:11.120845,A,4198
17:41:11.173583,A,4191
17:41:11.230138,A,4199
17:41:11.258579,A,4457
17:41:11.285124,A,4316
17:41:11.314263,A,4427
17:41:11.352060,A,4224
17:55:09.847889,C,3686
17:55:10.082490,C,3745
17:55:10.111392,C,3725
17:55:10.168164,C,3884
17:55:10.200332,C,3791
17:55:10.232757,C,3819
17:55:10.261445,C,3702
17:55:10.287251,C,4043
17:55:10.372945,C,3777
17:55:10.399309,C,4127
17:55:10.435618,C,3616
17:55:11.911049,A,1567
