A,18:11:46.375500,0.03
C,18:11:48.906492,5.03
C,18:11:48.949476,0.04
C,18:11:48.977568,0.03
C,18:11:49.029365,0.05
C,18:11:49.058743,0.03
C,18:11:49.096003,0.04
C,18:11:49.131264,0.04
C,18:11:49.191825,0.06
C,18:11:49.222137,0.03
C,18:11:49.259777,0.04
B,18:11:51.092798,5.03
B,18:11:51.140664,0.05
A,18:11:51.411224,5.04
C,18:11:54.690398,5.43
C,18:11:54.753026,0.06
B,18:11:56.171167,5.03
A,18:11:56.489151,5.08
A,18:11:56.518804,0.03
C,18:12:00.153719,5.40
C,18:12:00.185083,0.03
A,18:12:01.549300,5.03
B,18:12:01.693245,5.52
C,18:12:05.691382,5.51
C,18:12:05.721792,0.03
C,18:12:05.773743,0.05
C,18:12:05.824698,0.05
C,18:12:05.867851,0.04
C,18:12:05.900301,0.03
C,18:12:05.940362,0.04
C,18:12:11.213057,5.27
C,18:12:11.272907,0.06
C,18:12:11.673987,0.40
B,18:12:11.740321,10.05
A,18:12:11.838186,10.29
C,18:12:11.852774,0.18
A,18:12:16.874794,5.04
C,18:12:16.912184,5.06
A,18:12:16.951273,0.08
A,18:12:16.977693,0.03
C,18:12:16.983657,0.07
C,18:12:17.022725,0.04
B,18:12:17.060188,5.32
B,18:12:17.103484,0.04
C,18:12:17.108655,0.09
B,18:12:17.133882,0.03
B,18:12:17.161138,0.03
B,18:12:17.194951,0.03
B,18:12:17.223451,0.03
B,18:12:17.266551,0.04
B,18:12:17.308483,0.04
B,18:12:17.344623,0.04
B,18:12:17.408782,0.06
A,18:12:22.006553,5.03
A,18:12:22.037542,0.03
A,18:12:22.063438,0.03
A,18:12:22.094239,0.03
C,18:12:22.139330,5.03
A,18:12:22.152984,0.06
A,18:12:22.196750,0.04
A,18:12:22.243507,0.05
A,18:12:22.275735,0.03
B,18:12:22.445232,5.04
B,18:12:22.484713,0.04
B,18:12:22.519117,0.03
C,18:12:27.177643,5.04
A,18:12:27.310449,5.03
A,18:12:27.356586,0.05
B,18:12:27.560641,5.04
B,18:12:27.591521,0.03
B,18:12:27.627954,0.04
B,18:12:27.662691,0.03
B,18:12:27.694631,0.03
B,18:12:27.746237,0.05
C,18:12:32.212739,5.04
C,18:12:32.254280,0.04
C,18:12:32.282784,0.03
C,18:12:32.309424,0.03
C,18:12:32.336303,0.03
C,18:12:32.366907,0.03
A,18:12:32.390605,5.03
C,18:12:32.395790,0.03
C,18:12:32.430697,0.03
C,18:12:32.492714,0.06
B,18:12:33.333729,5.59
B,18:12:33.365502,0.03
B,18:12:33.403747,0.04
B,18:12:33.448810,0.05
B,18:12:33.528909,0.08
C,18:12:37.940332,5.45
C,18:12:37.996610,0.06
C,18:12:38.046874,0.05
C,18:12:38.102076,0.06
C,18:12:38.145633,0.04
C,18:12:38.180718,0.04
C,18:12:38.216535,0.04
C,18:12:38.244516,0.03
A,18:12:38.268238,5.88
C,18:12:38.283834,0.04
A,18:12:38.305467,0.04
C,18:12:38.314755,0.03
C,18:12:38.344406,0.03
B,18:12:38.569931,5.04
B,18:12:43.603040,5.03
A,18:12:43.786915,5.48
A,18:12:43.825758,0.04
C,18:12:48.386029,10.04
C,18:12:48.422622,0.04
B,18:12:48.641424,5.04
B,18:12:48.701175,0.06
B,18:12:48.741523,0.04
B,18:12:48.774799,0.03
B,18:12:48.802614,0.03
B,18:12:48.833953,0.03
B,18:12:48.868416,0.03
A,18:12:48.873878,5.05
B,18:12:48.933795,0.07
C,18:12:54.074337,5.65
B,18:12:54.224864,5.29
C,18:12:54.243923,0.17
C,18:12:54.280923,0.04
B,18:12:54.312569,0.09
B,18:12:54.378039,0.07
A,18:12:54.545028,5.67
A,18:12:54.581371,0.04
A,18:12:54.614170,0.03
A,18:12:59.658884,5.04
B,18:12:59.756740,5.38
C,18:12:59.783496,5.50
C,18:13:04.820125,5.04
C,18:13:04.870840,0.05
C,18:13:04.903346,0.03
A,18:13:09.704733,10.05
A,18:13:09.740599,0.04
A,18:13:09.775098,0.03
B,18:13:09.798835,10.04
C,18:13:09.941310,5.04
A,18:13:14.818504,5.04
B,18:13:14.837205,5.04
B,18:13:14.934025,0.10
C,18:13:14.987578,5.05
B,18:13:19.983441,5.05
C,18:13:20.028944,5.04
C,18:13:20.077855,0.05
A,18:13:20.341927,5.52
B,18:13:25.026249,5.04
A,18:13:25.386927,5.05
B,18:13:30.073613,5.05
B,18:13:30.126372,0.05
C,18:13:30.160790,10.08
B,18:13:30.172683,0.05
C,18:13:30.191255,0.03
B,18:13:30.210564,0.04
C,18:13:30.217127,0.03
B,18:13:30.239452,0.03
C,18:13:30.245333,0.03
C,18:13:30.282082,0.04
A,18:13:30.434663,5.05
B,18:13:35.281691,5.04
C,18:13:35.310810,5.03
C,18:13:35.351361,0.04
B,18:13:35.365343,0.08
C,18:13:35.420155,0.07
A,18:13:35.485375,5.05
A,18:13:35.515514,0.03
A,18:13:35.548308,0.03
A,18:13:35.581472,0.03
A,18:13:40.618156,5.04
C,18:13:40.916214,5.50
B,18:13:40.940710,5.58
C,18:13:40.947089,0.03
B,18:13:40.968084,0.03
C,18:13:40.972414,0.03
B,18:13:40.998030,0.03
C,18:13:40.998600,0.03
C,18:13:46.033531,5.03
C,18:13:46.063631,0.03
B,18:13:46.087571,5.09
C,18:13:46.109248,0.05
B,18:13:46.118883,0.03
A,18:13:46.138854,5.52
C,18:13:46.139732,0.03
B,18:13:46.152630,0.03
A,18:13:46.174768,0.04
A,18:13:46.202419,0.03
B,18:13:46.224298,0.07
A,18:13:46.230580,0.03
C,18:13:46.232256,0.09
A,18:13:46.283520,0.05
A,18:13:46.331640,0.05
B,18:13:46.340538,0.12
C,18:13:46.343521,0.11
C,18:13:46.371571,0.03
A,18:13:51.373459,5.04
B,18:13:51.378670,5.04
C,18:13:51.409967,5.04
B,18:13:51.723057,0.34
C,18:13:56.446840,5.04
C,18:13:56.480689,0.03
C,18:13:56.516045,0.04
C,18:13:56.550637,0.03
C,18:13:56.586781,0.04
C,18:13:56.644433,0.06
C,18:13:56.689975,0.05
C,18:13:56.728664,0.04
B,18:13:56.770302,5.05
A,18:14:01.528812,10.16
A,18:14:01.607580,0.08
C,18:14:02.426083,5.70
B,18:14:02.457972,5.69
B,18:14:02.500769,0.04
B,18:14:02.536943,0.04
C,18:14:07.952758,5.53
C,18:14:07.997480,0.04
C,18:14:08.050123,0.05
C,18:14:08.080208,0.03
A,18:14:11.657899,10.05
A,18:14:11.691783,0.03
C,18:14:13.114154,5.03
C,18:14:13.182595,0.07
A,18:14:16.732011,5.04
C,18:14:18.232114,5.05
C,18:14:18.311163,0.08
C,18:14:18.340668,0.03
B,18:14:18.400502,15.86
A,18:14:21.776424,5.04
B,18:14:23.928498,5.53
C,18:14:23.937185,5.60
C,18:14:23.982913,0.05
C,18:14:24.020901,0.04
A,18:14:26.998116,5.22
A,18:14:27.038407,0.04
A,18:14:27.101189,0.06
A,18:14:27.132060,0.03
A,18:14:27.162583,0.03
A,18:14:27.196916,0.03
C,18:14:29.101563,5.08
C,18:14:29.160227,0.06
C,18:14:29.191686,0.03
C,18:14:29.225272,0.03
C,18:14:29.254804,0.03
C,18:14:29.302285,0.05
C,18:14:29.348346,0.05
C,18:14:29.437780,0.09
B,18:14:29.462638,5.53
A,18:14:32.227002,5.03
B,18:14:34.499757,5.04
C,18:14:34.519599,5.08
C,18:14:34.556902,0.04
C,18:14:34.591945,0.04
A,18:14:37.272950,5.05
B,18:14:39.545338,5.05
C,18:14:39.633340,5.04
C,18:14:39.667484,0.03
C,18:14:39.709375,0.04
B,18:14:44.584155,5.04
B,18:14:44.620640,0.04
C,18:14:44.742351,5.03
C,18:14:44.773366,0.03
C,18:14:44.829134,0.06
A,18:14:47.319988,10.05
B,18:14:49.658701,5.04
C,18:14:49.878138,5.05
A,18:14:52.365464,5.05
A,18:14:52.442354,0.08
A,18:14:52.503165,0.06
A,18:14:52.533663,0.03
A,18:14:52.608021,0.07
A,18:14:52.636317,0.03
B,18:14:54.702904,5.04
B,18:14:54.757750,0.05
B,18:14:54.817533,0.06
B,18:14:54.870711,0.05
B,18:14:54.904975,0.03
C,18:14:54.916783,5.04
B,18:14:54.967060,0.06
B,18:14:54.995551,0.03
B,18:14:55.163661,0.17
C,18:14:55.459557,0.54
C,18:15:00.507644,5.05
C,18:15:00.547898,0.04
C,18:15:00.595835,0.05
C,18:15:00.641993,0.05
C,18:15:00.684308,0.04
B,18:15:00.791772,5.63
A,18:15:02.681726,10.05
A,18:15:02.769013,0.09
A,18:15:02.805853,0.04
C,18:15:06.625373,5.94
C,18:15:06.740100,0.11
C,18:15:06.772899,0.03
C,18:15:06.810414,0.04
A,18:15:08.172113,5.37
A,18:15:08.210057,0.04
A,18:15:08.255785,0.05
B,18:15:11.401237,10.61
B,18:15:11.584686,0.18
B,18:15:11.625909,0.04
B,18:15:11.665957,0.04
B,18:15:11.696595,0.03
B,18:15:11.734213,0.04
B,18:15:11.781677,0.05
B,18:15:11.822102,0.04
C,18:15:11.853746,5.04
B,18:15:11.936218,0.11
C,18:15:12.274948,0.42
A,18:15:13.695152,5.44
A,18:15:18.737808,5.04
C,18:15:22.315521,10.04
C,18:15:22.358386,0.04
C,18:15:22.386456,0.03
B,18:15:22.606696,10.67
A,18:15:23.797512,5.06
A,18:15:23.838373,0.04
A,18:15:23.879717,0.04
A,18:15:23.915581,0.04
A,18:15:23.945716,0.03
A,18:15:23.977265,0.03
A,18:15:24.027441,0.05
A,18:15:24.071937,0.04
A,18:15:24.104473,0.03
A,18:15:24.138804,0.03
A,18:15:24.170918,0.03
B,18:15:27.649198,5.04
B,18:15:27.687349,0.04
C,18:15:27.825708,5.44
A,18:15:29.781929,5.61
A,18:15:29.994830,0.21
C,18:15:32.889522,5.06
C,18:15:32.927510,0.04
C,18:15:32.957564,0.03
A,18:15:35.031821,5.04
B,18:15:37.976080,10.29
B,18:15:38.199364,0.22
C,18:15:38.276067,5.32
C,18:15:38.336682,0.06
C,18:15:38.366248,0.03
A,18:15:40.124834,5.09
A,18:15:40.161049,0.04
A,18:15:40.188472,0.03
A,18:15:40.233389,0.04
A,18:15:40.266729,0.03
A,18:15:40.296828,0.03
A,18:15:40.328982,0.03
A,18:15:40.370411,0.04
A,18:15:40.404642,0.03
A,18:15:40.447016,0.04
B,18:15:43.235189,5.04
C,18:15:43.402800,5.04
A,18:15:45.486727,5.04
A,18:15:45.530135,0.04
A,18:15:45.619864,0.09
A,18:15:45.695953,0.08
A,18:15:45.736362,0.04
A,18:15:45.826231,0.09
A,18:15:45.889221,0.06
A,18:15:45.937499,0.05
A,18:15:45.982323,0.04
A,18:15:46.007180,0.02
A,18:15:46.035063,0.03
A,18:15:46.066008,0.03
A,18:15:46.097651,0.03
A,18:15:46.123918,0.03
A,18:15:46.159415,0.04
A,18:15:46.199059,0.04
A,18:15:46.255090,0.06
B,18:15:48.271589,5.04
B,18:15:48.327021,0.06
B,18:15:48.390100,0.06
B,18:15:48.436631,0.05
C,18:15:48.438651,5.04
A,18:15:51.297315,5.04
A,18:15:51.335572,0.04
A,18:15:51.367487,0.03
A,18:15:51.395880,0.03
A,18:15:51.433605,0.04
A,18:15:51.462980,0.03
A,18:15:51.498201,0.04
C,18:15:53.486566,5.05
C,18:15:53.531969,0.05
A,18:15:56.535607,5.04
C,18:15:58.856328,5.32
B,18:15:58.867820,10.43
C,18:15:58.908224,0.05
C,18:15:58.944043,0.04
C,18:15:58.974016,0.03
C,18:15:59.023089,0.05
C,18:15:59.062681,0.04
C,18:15:59.092707,0.03
C,18:15:59.129848,0.04
C,18:15:59.189665,0.06
C,18:15:59.240756,0.05
B,18:15:59.263879,0.40
C,18:15:59.281423,0.04
B,18:15:59.295464,0.03
B,18:15:59.323198,0.03
A,18:16:01.566978,5.03
A,18:16:01.593681,0.03
A,18:16:01.621287,0.03
A,18:16:01.695787,0.07
A,18:16:01.728399,0.03
C,18:16:04.311470,5.03
B,18:16:04.362896,5.04
C,18:16:04.384776,0.07
B,18:16:04.402134,0.04
B,18:16:04.446485,0.04
B,18:16:04.486234,0.04
B,18:16:04.517138,0.03
B,18:16:04.553005,0.04
B,18:16:04.596791,0.04
B,18:16:04.634608,0.04
A,18:16:06.763377,5.03
A,18:16:06.842511,0.08
A,18:16:12.371840,5.53
A,18:16:12.404936,0.03
C,18:16:14.438763,10.05
B,18:16:14.678970,10.04
B,18:16:19.718968,5.04
C,18:16:19.746631,5.31
C,18:16:19.781049,0.03
C,18:16:19.818320,0.04
A,18:16:22.818972,10.41
A,18:16:22.908704,0.09
A,18:16:22.946605,0.04
A,18:16:22.980076,0.03
B,18:16:24.756512,5.04
B,18:16:24.789894,0.03
B,18:16:24.840205,0.05
C,18:16:24.857636,5.04
C,18:16:24.889829,0.03
C,18:16:24.919953,0.03
B,18:16:30.188774,5.35
A,18:16:33.568843,10.59
A,18:16:33.602996,0.03
B,18:16:35.224989,5.04
C,18:16:35.413617,10.49
C,18:16:35.451031,0.04
C,18:16:35.480989,0.03
C,18:16:35.512409,0.03
A,18:16:38.637746,5.03
A,18:16:38.678904,0.04
A,18:16:38.717714,0.04
C,18:16:40.549556,5.04
C,18:16:40.586829,0.04
C,18:16:40.617824,0.03
B,18:16:40.631907,5.41
C,18:16:40.649507,0.03
B,18:16:40.667373,0.04
B,18:16:40.697253,0.03
B,18:16:40.731084,0.03
B,18:16:40.756300,0.03
A,18:16:43.760655,5.04
A,18:16:43.804620,0.04
A,18:16:43.841791,0.04
B,18:16:45.812637,5.06
C,18:16:46.216803,5.57
C,18:16:46.497167,0.28
C,18:16:46.536851,0.04
C,18:16:46.572177,0.04
C,18:16:46.604304,0.03
C,18:16:46.636815,0.03
A,18:16:49.234732,5.39
A,18:16:49.274113,0.04
A,18:16:49.315533,0.04
C,18:16:51.670724,5.03
C,18:16:51.713473,0.04
A,18:16:54.349430,5.03
B,18:16:55.856291,10.04
B,18:16:55.890061,0.03
C,18:16:56.924018,5.21
A,18:16:59.690324,5.34
A,18:16:59.736447,0.05
A,18:16:59.770601,0.03
A,18:16:59.815856,0.05
A,18:16:59.845447,0.03
A,18:16:59.901033,0.06
A,18:16:59.938065,0.04
A,18:16:59.965894,0.03
B,18:17:01.220332,5.33
C,18:17:02.142543,5.22
A,18:17:05.717019,5.75
A,18:17:06.175853,0.46
B,18:17:06.256142,5.04
B,18:17:06.290281,0.03
B,18:17:06.334479,0.04
B,18:17:06.399172,0.06
B,18:17:06.429691,0.03
B,18:17:06.462838,0.03
B,18:17:06.489592,0.03
B,18:17:06.536381,0.05
B,18:17:06.583770,0.05
B,18:17:06.619798,0.04
B,18:17:06.666807,0.05
B,18:17:06.711884,0.05
A,18:17:11.211292,5.04
A,18:17:11.251194,0.04
A,18:17:11.285327,0.03
A,18:17:11.309284,0.02
B,18:17:11.760131,5.05
B,18:17:11.789902,0.03
C,18:17:12.191423,10.05
A,18:17:16.585442,5.28
A,18:17:16.621613,0.04
B,18:17:16.819498,5.03
A,18:17:21.661003,5.04
A,18:17:21.704792,0.04
A,18:17:21.736751,0.03
B,18:17:21.870391,5.05
B,18:17:21.902059,0.03
C,18:17:22.721230,10.53
A,18:17:26.770615,5.03
A,18:17:26.811940,0.04
A,18:17:26.837969,0.03
B,18:17:26.929174,5.03
C,18:17:28.419160,5.70
C,18:17:28.589229,0.17
B,18:17:32.244085,5.31
A,18:17:32.247542,5.41
B,18:17:32.285037,0.04
C,18:17:33.623372,5.03
C,18:17:33.649486,0.03
C,18:17:33.679117,0.03
C,18:17:33.748605,0.07
C,18:17:33.783496,0.03
A,18:17:37.975335,5.73
B,18:17:37.980880,5.70
B,18:17:38.403065,0.42
A,18:17:38.410315,0.43
A,18:17:38.441936,0.03
A,18:17:38.498330,0.06
A,18:17:38.526894,0.03
A,18:17:38.563053,0.04
A,18:17:38.595545,0.03
A,18:17:38.623327,0.03
A,18:17:38.670235,0.05
A,18:17:38.703072,0.03
C,18:17:38.852173,5.07
C,18:17:38.919369,0.07
C,18:17:38.951588,0.03
B,18:17:43.450780,5.05
B,18:17:43.487006,0.04
B,18:17:43.524841,0.04
B,18:17:43.596543,0.07
B,18:17:43.633973,0.04
B,18:17:43.662899,0.03
A,18:17:43.738631,5.04
C,18:17:44.583135,5.63
C,18:17:44.861618,0.28
A,18:17:49.342351,5.60
A,18:17:49.781855,0.44
C,18:17:49.901347,5.04
B,18:17:50.064385,6.40
B,18:17:50.102572,0.04
A,18:17:54.815649,5.03
A,18:17:54.886331,0.07
A,18:17:54.920004,0.03
C,18:17:54.933883,5.03
B,18:18:00.134457,10.03
B,18:18:00.194162,0.06
B,18:18:00.235091,0.04
B,18:18:00.264567,0.03
B,18:18:00.305345,0.04
C,18:18:00.506869,5.57
A,18:18:00.512849,5.59
C,18:18:00.537017,0.03
A,18:18:05.556214,5.04
C,18:18:05.577953,5.04
A,18:18:05.590992,0.03
A,18:18:05.631071,0.04
A,18:18:05.687418,0.06
A,18:18:05.729259,0.04
B,18:18:05.737422,5.43
A,18:18:05.799532,0.07
B,18:18:05.854739,0.12
B,18:18:05.896275,0.04
B,18:18:05.971369,0.08
C,18:18:10.665819,5.09
A,18:18:10.828678,5.03
B,18:18:11.004494,5.03
C,18:18:15.701449,5.04
A,18:18:15.867168,5.04
A,18:18:15.917481,0.05
A,18:18:15.970216,0.05
A,18:18:16.027718,0.06
B,18:18:16.037495,5.03
A,18:18:16.074346,0.05
A,18:18:16.113940,0.04
A,18:18:16.146718,0.03
A,18:18:16.218272,0.07
B,18:18:16.288997,0.25
B,18:18:16.359848,0.07
B,18:18:16.398577,0.04
B,18:18:16.430621,0.03
B,18:18:16.466485,0.04
B,18:18:16.501039,0.03
B,18:18:16.532319,0.03
C,18:18:20.748323,5.05
B,18:18:21.568084,5.04
A,18:18:21.716699,5.50
A,18:18:21.744987,0.03
A,18:18:21.778967,0.03
A,18:18:21.819322,0.04
A,18:18:21.850990,0.03
C,18:18:26.327536,5.58
C,18:18:26.353650,0.03
C,18:18:26.383403,0.03
C,18:18:26.419897,0.04
C,18:18:26.454188,0.03
C,18:18:26.519181,0.06
A,18:18:27.033966,5.18
A,18:18:27.070913,0.04
C,18:18:31.843021,5.32
B,18:18:31.900491,10.33
B,18:18:31.934896,0.03
B,18:18:32.046373,0.11
B,18:18:32.091241,0.04
A,18:18:32.103388,5.03
A,18:18:32.131826,0.03
A,18:18:32.175627,0.04
B,18:18:32.270449,0.18
B,18:18:32.370383,0.10
B,18:18:32.470134,0.10
B,18:18:32.551003,0.08
A,18:18:37.216670,5.04
A,18:18:37.250474,0.03
A,18:18:37.283316,0.03
C,18:18:37.375635,5.53
B,18:18:37.584796,5.03
B,18:18:37.721843,0.14
B,18:18:37.764130,0.04
B,18:18:37.853047,0.09
B,18:18:38.721711,0.87
B,18:18:38.942264,0.22
B,18:18:43.976315,5.03
B,18:18:44.054371,0.08
B,18:18:44.120479,0.07
B,18:18:44.208789,0.09
A,18:18:47.938736,10.66
C,18:18:48.152392,10.78
A,18:18:48.174298,0.24
C,18:18:48.231074,0.08
B,18:18:49.254904,5.05
C,18:18:53.271235,5.04
B,18:18:54.885429,5.63
B,18:18:54.941050,0.06
B,18:18:55.006521,0.07
B,18:18:55.064078,0.06
A,18:18:58.217459,10.04
B,18:19:00.121167,5.06
C,18:19:03.801158,10.53
A,18:19:03.803495,5.59
C,18:19:03.837342,0.04
C,18:19:03.873591,0.04
B,18:19:05.161756,5.04
B,18:19:05.190824,0.03
B,18:19:05.234421,0.04
B,18:19:05.268111,0.03
B,18:19:05.298153,0.03
B,18:19:05.328469,0.03
B,18:19:05.365429,0.04
B,18:19:05.404977,0.04
B,18:19:05.440125,0.04
A,18:19:09.521867,5.72
A,18:19:09.972933,0.45
C,18:19:10.253562,6.38
C,18:19:10.302709,0.05
B,18:19:10.483843,5.04
B,18:19:10.521254,0.04
B,18:19:10.558966,0.04
A,18:19:15.009088,5.04
A,18:19:15.046778,0.04
B,18:19:15.597353,5.04
C,18:19:20.688354,10.39
C,18:19:20.729352,0.04
A,18:19:25.619049,10.57
B,18:19:25.641974,10.04
B,18:19:25.668312,0.03
B,18:19:25.704824,0.04
B,18:19:25.747829,0.04
C,18:19:25.765815,5.04
C,18:19:25.801095,0.04
B,18:19:25.812047,0.06
B,18:19:25.857654,0.05
A,18:19:30.659432,5.04
C,18:19:30.840360,5.04
C,18:19:30.886235,0.05
B,18:19:30.895798,5.04
A,18:19:35.697427,5.04
A,18:19:35.801392,0.10
C,18:19:35.923281,5.04
B,18:19:35.937747,5.04
B,18:19:35.998624,0.06
B,18:19:36.049633,0.05
B,18:19:36.105881,0.06
B,18:19:36.139029,0.03
B,18:19:36.184484,0.05
B,18:19:36.216498,0.03
B,18:19:36.314716,0.10
B,18:19:36.697454,0.38
A,18:19:40.835551,5.03
A,18:19:40.872463,0.04
C,18:19:40.973219,5.05
C,18:19:41.002061,0.03
C,18:19:41.035162,0.03
C,18:19:41.073214,0.04
C,18:19:41.107329,0.03
B,18:19:42.395123,5.70
B,18:19:43.114184,0.72
B,18:19:43.192948,0.08
C,18:19:46.497542,5.39
C,18:19:46.526539,0.03
C,18:19:46.557762,0.03
B,18:19:48.642224,5.45
B,18:19:48.683848,0.04
B,18:19:48.785191,0.10
A,18:19:50.914476,10.04
C,18:19:52.022041,5.46
C,18:19:52.058198,0.04
C,18:19:52.089134,0.03
C,18:19:52.177366,0.09
C,18:19:52.243962,0.07
B,18:19:54.683333,5.90
B,18:19:55.117968,0.43
B,18:19:55.150498,0.03
B,18:19:55.187058,0.04
A,18:19:56.324729,5.41
A,18:19:56.362850,0.04
A,18:19:56.400342,0.04
A,18:19:56.436424,0.04
A,18:19:56.468142,0.03
A,18:19:56.502796,0.03
A,18:19:56.534683,0.03
A,18:19:56.566936,0.03
A,18:19:56.606112,0.04
C,18:19:57.287321,5.04
C,18:19:57.326785,0.04
C,18:19:57.385572,0.06
C,18:19:57.428223,0.04
B,18:20:00.624535,5.44
B,18:20:00.669110,0.04
B,18:20:00.705617,0.04
A,18:20:02.372552,5.77
C,18:20:02.477333,5.05
C,18:20:02.509692,0.03
A,18:20:02.836413,0.46
A,18:20:02.873758,0.04
A,18:20:02.950502,0.08
A,18:20:02.989974,0.04
A,18:20:03.026758,0.04
A,18:20:03.071326,0.04
C,18:20:08.199409,5.69
A,18:20:08.814196,5.74
C,18:20:09.431114,1.23
A,18:20:10.043845,1.23
C,18:20:10.454947,1.02
A,18:20:10.506834,0.46
C,18:20:10.561259,0.11
B,18:20:10.748946,10.04
B,18:20:10.787802,0.04
B,18:20:10.829443,0.04
B,18:20:10.874152,0.04
B,18:20:10.954261,0.08
B,18:20:11.014038,0.06
C,18:20:15.984714,5.42
B,18:20:16.050377,5.04
A,18:20:20.908723,10.40
A,18:20:20.940483,0.03
A,18:20:20.975511,0.04
A,18:20:21.010254,0.03
C,18:20:21.019338,5.03
A,18:20:21.043488,0.03
A,18:20:21.075684,0.03
B,18:20:21.089373,5.04
A,18:20:21.111610,0.04
A,18:20:21.149200,0.04
A,18:20:26.231759,5.08
A,18:20:26.267303,0.04
A,18:20:26.304402,0.04
A,18:20:26.338271,0.03
A,18:20:26.369889,0.03
B,18:20:26.428540,5.34
C,18:20:26.433490,5.41
C,18:20:26.462869,0.03
B,18:20:26.480852,0.05
A,18:20:26.496400,0.13
C,18:20:26.499314,0.04
B,18:20:26.513153,0.03
A,18:20:26.536574,0.04
C,18:20:26.551636,0.05
B,18:20:26.555362,0.04
C,18:20:26.596284,0.04
B,18:20:26.636392,0.08
C,18:20:31.959434,5.36
C,18:20:32.006644,0.05
A,18:20:32.281469,5.74
A,18:20:32.311995,0.03
B,18:20:36.682196,10.05
C,18:20:37.037314,5.03
C,18:20:37.076182,0.04
C,18:20:37.121303,0.05
C,18:20:37.158513,0.04
C,18:20:37.192619,0.03
C,18:20:37.227089,0.03
A,18:20:42.357129,10.05
A,18:20:42.387990,0.03
C,18:20:47.268605,10.04
C,18:20:47.315690,0.05
B,18:20:47.325783,10.64
C,18:20:47.348828,0.03
C,18:20:47.417765,0.07
B,18:20:47.421095,0.10
A,18:20:47.429862,5.04
C,18:20:47.462767,0.05
B,18:20:47.481450,0.06
C,18:20:47.501134,0.04
B,18:20:47.512793,0.03
C,18:20:47.537848,0.04
B,18:20:52.856741,5.34
C,18:20:52.858365,5.32
A,18:20:52.898458,5.47
C,18:20:52.903473,0.05
A,18:20:52.929439,0.03
C,18:20:52.931844,0.03
B,18:20:52.935975,0.08
B,18:20:52.978819,0.04
C,18:20:53.287088,0.36
A,18:20:58.441744,5.51
B,18:20:58.450023,5.47
C,18:20:58.892331,5.61
A,18:20:59.503631,1.06
C,18:21:00.120167,1.23
B,18:21:00.587323,2.14
C,18:21:00.592203,0.47
A,18:21:00.620947,1.12
C,18:21:00.625371,0.03
C,18:21:00.669950,0.04
C,18:21:00.701761,0.03
C,18:21:00.739231,0.04
C,18:21:00.777942,0.04
C,18:21:00.844277,0.07
B,18:21:05.618500,5.03
A,18:21:05.655556,5.03
B,18:21:10.661080,5.04
A,18:21:10.698456,5.04
B,18:21:10.700531,0.04
C,18:21:10.931804,10.09
B,18:21:15.739933,5.04
C,18:21:15.976202,5.04
C,18:21:21.040197,5.06
B,18:21:21.120199,5.38
A,18:21:21.511542,10.81
A,18:21:26.949516,5.44
B,18:21:31.560193,10.44
C,18:21:31.561550,10.52
B,18:21:31.586689,0.03
B,18:21:31.623712,0.04
B,18:21:31.653440,0.03
A,18:21:31.984502,5.03
C,18:21:36.609292,5.05
A,18:21:37.393714,5.41
C,18:21:42.107908,5.50
C,18:21:42.353274,0.25
C,18:21:42.394814,0.04
C,18:21:42.425843,0.03
A,18:21:42.429773,5.04
C,18:21:42.454042,0.03
A,18:21:42.463043,0.03
C,18:21:42.481440,0.03
B,18:21:42.629649,10.98
B,18:21:42.667519,0.04
B,18:21:42.713213,0.05
B,18:21:42.755264,0.04
B,18:21:42.809539,0.05
B,18:21:42.858254,0.05
C,18:21:47.557452,5.08
C,18:21:47.673493,0.12
C,18:21:47.711438,0.04
C,18:21:47.739294,0.03
B,18:21:47.910188,5.05
B,18:21:47.953374,0.04
A,18:21:52.767043,10.30
A,18:21:52.801779,0.03
B,18:21:53.090518,5.14
B,18:21:53.125956,0.04
B,18:21:53.177666,0.05
B,18:21:53.235149,0.06
C,18:21:54.026826,6.29
C,18:21:54.074558,0.05
A,18:21:58.135740,5.33
A,18:21:58.222905,0.09
C,18:21:59.107975,5.03
C,18:21:59.142952,0.03
C,18:21:59.196853,0.05
C,18:21:59.240655,0.04
C,18:21:59.268983,0.03
A,18:22:03.254026,5.03
B,18:22:03.293822,10.06
A,18:22:03.305639,0.05
A,18:22:03.336057,0.03
B,18:22:03.338032,0.04
B,18:22:03.371462,0.03
A,18:22:03.372537,0.04
B,18:22:03.404189,0.03
A,18:22:03.407887,0.04
A,18:22:03.440304,0.03
A,18:22:03.476746,0.04
A,18:22:03.524010,0.05
A,18:22:03.555597,0.03
A,18:22:03.580567,0.02
A,18:22:03.615094,0.03
A,18:22:03.644579,0.03
A,18:22:03.674325,0.03
A,18:22:03.720015,0.05
A,18:22:03.766952,0.05
C,18:22:04.306981,5.04
B,18:22:08.448620,5.04
A,18:22:13.810477,10.04
B,18:22:13.954548,5.51
C,18:22:14.572732,10.27
A,18:22:18.847681,5.04
A,18:22:18.892166,0.04
A,18:22:18.918309,0.03
B,18:22:18.994612,5.04
C,18:22:20.107569,5.53
A,18:22:24.408113,5.49
C,18:22:25.627388,5.52
B,18:22:29.041315,10.05
C,18:22:30.660733,5.03
A,18:22:34.449246,10.04
A,18:22:34.485790,0.04
A,18:22:34.528790,0.04
B,18:22:34.535888,5.49
B,18:22:34.563294,0.03
